station_name,station_canton,area_type_de,station_type_de,year,NO2,SO2,TSP,NOx,O3,PM10,Cd im SN,Pb im SN,Staubniederschlag (SN),Tl im SN,Zn im SN,Ammoniak,EC / Russ,Benzol,Cd in PM10,CO,Partikelanzahl,Pb in PM10,PM1,PM2.5,Toluol,NMVOC
Lipperswil,TG,Ländlich,Hintergrund,1993,,,32,,,,,,,,,,,,,,,,,,,
Lipperswil,TG,Ländlich,Hintergrund,1994,,,29,,,,,,,,,,,,,,,,,,,
Lipperswil,TG,Ländlich,Hintergrund,1995,,,28,,,,,,,,,,,,,,,,,,,
Lipperswil,TG,Ländlich,Hintergrund,1996,,,29,,,,,,,,,,,,,,,,,,,
Lipperswil,TG,Ländlich,Hintergrund,1997,,,27,,,,,,,,,,,,,,,,,,,
Lipperswil,TG,Ländlich,Hintergrund,1998,,,29,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1990,25.7,5.1,34,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1991,26.7,5.1,31,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1992,25.7,4.1,26,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1993,19.5,2.1,26,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1994,20.5,2.1,23,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1995,20.5,2.1,23,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1996,20.5,2.1,26,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1997,20.9,1.7,,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1998,20.2,0.9,,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,1999,19,0.4,,,,,,,,,,,,,,,,,,,,
Mauren-Pünt,TG,Ländlich,Hintergrund,2000,18.5,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,1992,20.5,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,1993,19.5,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,1994,15.4,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,1995,14.4,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,1996,16.4,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,1997,15.9,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,1998,14.2,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,1999,12.8,,,,,,,,,,,,,,,,,,,,,
Ottoberg,TG,Ländlich,Hintergrund,2000,12.3,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1990,25.7,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1991,26.7,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1992,27.7,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1993,20.5,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1994,23.6,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1995,23.6,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1996,24.6,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1998,26.3,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,1999,24.8,,,,,,,,,,,,,,,,,,,,,
Roggwil,TG,Ländlich,Verkehr,2000,23.6,,,,,,,,,,,,,,,,,,,,,
Romanshorn,TG,Ländlich,Hintergrund,1992,,,24,,,,,,,,,,,,,,,,,,,
Romanshorn,TG,Ländlich,Hintergrund,1993,,,23,,,,,,,,,,,,,,,,,,,
Romanshorn,TG,Ländlich,Hintergrund,1994,,,22,,,,,,,,,,,,,,,,,,,
Romanshorn,TG,Ländlich,Hintergrund,1995,,,21,,,,,,,,,,,,,,,,,,,
Romanshorn,TG,Ländlich,Hintergrund,1996,,,27,,,,,,,,,,,,,,,,,,,
Romanshorn,TG,Ländlich,Hintergrund,1997,,,24,,,,,,,,,,,,,,,,,,,
Romanshorn,TG,Ländlich,Hintergrund,1998,,,20.3,,,,,,,,,,,,,,,,,,,
Sirnach,TG,Ländlich,Verkehr,1990,31.8,8.2,,,,,,,,,,,,,,,,,,,,
Sirnach,TG,Ländlich,Verkehr,1991,30.8,6.2,,,,,,,,,,,,,,,,,,,,
Sirnach,TG,Ländlich,Verkehr,1992,28.7,5.1,,,,,,,,,,,,,,,,,,,,
Sirnach,TG,Ländlich,Verkehr,1993,25.7,5.1,,,,,,,,,,,,,,,,,,,,
Sirnach,TG,Ländlich,Verkehr,1994,26.7,3.1,,,,,,,,,,,,,,,,,,,,
Sirnach,TG,Ländlich,Verkehr,1995,25.7,3.1,,,,,,,,,,,,,,,,,,,,
Sirnach,TG,Ländlich,Verkehr,1996,26.7,,,,,,,,,,,,,,,,,,,,,
Sirnach,TG,Ländlich,Verkehr,1997,25.6,,,,,,,,,,,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,2008,14.1,,,9.8,53.7,16.8,,,,,,4.6,,,0.1,,,5,,,,
Tänikon,TG,Ländlich,Hintergrund,2009,14.6,,,10.5,53.2,17,,,,,,5,,,0.12,,,6,,,,
Tänikon,TG,Ländlich,Hintergrund,2010,14.2,,,9.6,54.2,16.3,,,,,,5,,,0.1,,,6,,,,
Tänikon,TG,Ländlich,Hintergrund,2011,12.8,,,9.5,51.4,15.5,,,,,,6.8,,,0.1,,,5,,,,
Tänikon,TG,Ländlich,Hintergrund,2012,12.4,,,8.6,53.5,13.9,,,,,,5.4,,,0.07,,,5,,,,
Tänikon,TG,Ländlich,Hintergrund,2013,13.7,,,9.9,53.3,15.3,,,,,,4.7,,,0.08,,,5,,,,
Tänikon,TG,Ländlich,Hintergrund,2014,12.1,,,8.8,50.1,11.5,,,,,,5.2,,,0.05,,,3,,,,
Tänikon,TG,Ländlich,Hintergrund,2015,12.9,,,9.6,56,13,,,,,,5.2,,,0.04,,,4,,,,
Tänikon,TG,Ländlich,Hintergrund,1995,16,2.6,26.1,12.4,51.9,,0.4,6.6,51.2,0.03,23.7,,,1.8,,,,,,,3.6,
Tänikon,TG,Ländlich,Hintergrund,1996,18.6,2.8,31,14.6,50,,0.63,7.2,35.8,0.022,23.7,,,2.2,,,,,,,3.9,
Tänikon,TG,Ländlich,Hintergrund,1997,18.1,2,,14.5,51.8,27.3,0.17,5.2,36.8,0.01,20.1,,,1.9,0.28,0.4,,20,,,3.8,
Tänikon,TG,Ländlich,Hintergrund,1998,16,1.9,,11.4,59.2,20.4,0.69,4.8,39.3,0.012,17.1,,,1.5,0.23,0.4,,19,,,3,
Tänikon,TG,Ländlich,Hintergrund,1999,16.6,1.6,,12.5,55.7,18.8,0.21,5.1,42.3,0.018,21.2,,,1.5,0.19,0.4,,14,,,3,
Tänikon,TG,Ländlich,Hintergrund,2000,14.8,,,11.2,54.6,17.9,,,,,,,,1.2,0.23,,,12,,,3,
Tänikon,TG,Ländlich,Hintergrund,1988,21,6.1,30.4,16.2,41.6,,0.64,25,52,,40.3,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1989,22.6,4.1,35.6,19.5,35.5,,0.58,21,65.1,,43.3,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1990,20,4.2,31.3,16.2,46.2,,0.39,21.5,49.3,0.05,36.8,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1991,22,4.8,34.8,17.3,46.1,,0.25,12.5,43,0.05,30.5,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1992,17.9,3.3,30.6,15.2,45.8,,0.2,9,44.5,0.03,26,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1993,15.4,3,28.3,12.2,45.6,,0.15,8.3,48,0.03,26.8,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1994,15.2,2.8,24.5,11.6,50.2,,0.19,9.4,50.3,0.03,31.8,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,2001,13.4,,,9.9,55.7,18.1,,,,,,,,,0.19,,,9,,,,
Tänikon,TG,Ländlich,Hintergrund,2002,14.5,,,10.7,54.5,19.6,,,,,,,,,0.2,,,10,,,,
Tänikon,TG,Ländlich,Hintergrund,2003,16.3,,,11.9,60.7,23.3,,,,,,,,,0.17,,,11,,,,
Tänikon,TG,Ländlich,Hintergrund,2004,14.6,,,10.8,55.5,19.4,,,,,,,,,0.13,,,9,,,,
Tänikon,TG,Ländlich,Hintergrund,2005,14.7,,,10.3,55.9,18.4,,,,,,,,,0.14,,,9,,,,
Tänikon,TG,Ländlich,Hintergrund,2006,15.5,,,11.4,57.3,22.1,,,,,,,,,0.14,,,9,,,,
Tänikon,TG,Ländlich,Hintergrund,2007,13.4,,,9,54.7,18.6,,,,,,,,,0.09,,,6,,,,
Tänikon,TG,Ländlich,Hintergrund,1985,23.7,12.5,42.6,16.8,40.2,,,,48.1,,,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1986,29,9.5,43.2,22.4,42,,,,40.4,,,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1987,23.3,9.1,33,16.6,44.6,,,,,,,,,,,,,,,,,
Tänikon,TG,Ländlich,Hintergrund,1984,,8.9,39.3,,47.4,,,,59.5,,,,,,,,,,,,,
Tägerwilen,TG,Ländlich,Hintergrund,1992,,,24,,,,,,,,,,,,,,,,,,,
Tägerwilen,TG,Ländlich,Hintergrund,1993,,,24,,,,,,,,,,,,,,,,,,,
Tägerwilen,TG,Ländlich,Hintergrund,1994,,,17,,,,,,,,,,,,,,,,,,,
Tägerwilen,TG,Ländlich,Hintergrund,1995,,,20,,,,,,,,,,,,,,,,,,,
Tägerwilen,TG,Ländlich,Hintergrund,1996,,,25,,,,,,,,,,,,,,,,,,,
Tägerwilen,TG,Ländlich,Hintergrund,1997,,,23.7,,,,,,,,,,,,,,,,,,,
Tägerwilen,TG,Ländlich,Hintergrund,1998,,,19.5,,,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2007,,,,,62,16,,,,,,,0.7,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2008,,,,,59.7,14.7,,,,,,,0.5,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2010,,,,,60.6,14.2,,,,,,,0.5,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2011,,,,,58.5,14.7,,,,,,,0.5,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2012,,,,,60.8,12.9,,,,,,,0.4,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2013,,,,,58.9,14,,,,,,,0.4,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2014,,,,,59.6,11.5,,,,,,,0.4,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1991,,,,,65.9,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1992,,,,,61.3,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1993,,,,,67.3,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1994,,,,,65.6,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1995,,,,,62.2,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1996,,,,,61.2,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1997,,,,,63.1,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1998,,,,,70.2,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,1999,,,,,66.8,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2000,,,,,65.7,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2001,,,,,64.2,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2002,,,,,62.4,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2003,,,,,73.5,23,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2004,,,,,64.2,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2005,,,,,64.8,19.4,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2006,,,,,65.9,,,,,,,,,,,,,,,,,
Weerswilen-Weerstein,TG,Ländlich,Hintergrund,2009,,,,,62.3,,,,,,,,,,,,,,,,,
Weinfelden-Berufsbildungszentrum,TG,Vorstädtisch,Hintergrund,2014,16.9,,,14.6,41.9,15.4,,,,,,,0.7,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,1993,37,16,,75,33,,,,,,,,,,,0.99,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,1994,36,8,,68,36,,,,,,,,,,,0.9,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,1995,35,9,,60,33,,,,,,,,,,,0.72,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,1996,34,9,,51,34,,,,,,,,,,,0.71,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,1997,35,7,,59,32,,,,,,,,,,,0.74,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,1998,38,6,,60,39,,,,,,,,,,,0.79,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,1999,35,5,,55,36,,,,,,,,,,,0.66,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2000,36,6,,57,33,,,,,,,,,,,0.6,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2002,31,4,,60,35,,,,,,,,,,,0.6,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2003,36,5,,60,41,,,,,,,,,,,0.62,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2004,37,3,,55,40,36,,,,,,,,,,0.57,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2005,39,5,,53,39,36,,,,,,,,,,0.54,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2006,36,4,,54,39,36,,,,,,,,,,0.51,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2007,36,4,,50,39.6,35,,,,,,,,,,0.39,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2001,35,4,,55,34,,,,,,,,,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2008,35,,,47,33,31,,,,,,,,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2009,38,,,47,42,29,,,,,,,,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2010,35.4,,,39.8,45.2,27.9,,,,,,,,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2011,39.1,,,49.4,42.2,32.4,,,,,,,,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2012,36.6,,,44.6,42,30.8,,,,,,,,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2013,35.1,,,41.3,47.1,26,,,,,,,,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2014,32.8,,,37.9,43.3,22.4,,,,,,,,,,,,,,,,
Bioggio,TI,Vorstädtisch,Industrie,2015,35,,,45,50,28,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,1994,39,18,,50,26,40,,,,,,,,,1.7,,,180,,,,
Bodio,TI,Vorstädtisch,Industrie,1996,28,17,,34,61,38,,,,,,,,,0.45,,,40,,,,
Bodio,TI,Vorstädtisch,Industrie,1997,31,20.3,,47,28,31,,,,,,,,,0.5,,,50,,,,
Bodio,TI,Vorstädtisch,Industrie,1998,35,16,,45,33,32,,,,,,,,,0.51,,,35,,,,
Bodio,TI,Vorstädtisch,Industrie,1999,33,16,,47,29,28,,,,,,,,,0.35,,,32,,,,
Bodio,TI,Vorstädtisch,Industrie,2000,37,13,,52,24,30,,,,,,,,,0.3,,,19,,,,
Bodio,TI,Vorstädtisch,Industrie,2001,32,14,,46,25,29,,,,,,,,,0.3,,,17,,,,
Bodio,TI,Vorstädtisch,Industrie,2002,,17,,,25,31,,,,,,,,,0.3,,,30,,,,
Bodio,TI,Vorstädtisch,Industrie,2003,38,14,,45,30,33,,,,,,,,,0.3,,,17,,,,
Bodio,TI,Vorstädtisch,Industrie,2004,38,16,,42,29,31,,,,,,,,,0.22,,,20,,,,
Bodio,TI,Vorstädtisch,Industrie,2005,41,18,,44,34,31,,,,,,,,,0.22,,,10,,,,
Bodio,TI,Vorstädtisch,Industrie,1990,42.1,28.7,,,,,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,1991,42.1,23.6,,,,,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,1992,42.1,24.6,,,31.8,,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,1993,36,20,51,47,27,,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,1995,32,21,37,42,30,,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2006,30,16,,41,30,31,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2007,30,22,,38,40.8,26,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2008,31,19,,39,39,24,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2009,29,17,,36,43,23,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2010,30.2,19.2,,36.2,41.2,23.9,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2011,32.3,19.6,,38.3,35.5,25.3,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2012,32.2,22,,33.1,39.3,22.4,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2013,31,17.1,,31.9,41.2,21,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2014,28.7,14.4,,30.9,39.3,19.4,,,,,,,,,,,,,,,,
Bodio,TI,Vorstädtisch,Industrie,2015,31,18,,33,43,22,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1990,23.6,11.3,,,68.1,,,,,,,,,,,0.38,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1991,24.6,13.3,,,69.7,,,,,,,,,,,0.4,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1994,16,9,,12,63,,,,,,,,,,,0.2,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1995,17,6,,11,61,,,,,,,,,,,0.17,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1996,16,10,,11,61,,,,,,,,,,,0.17,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1997,16,4,,11,63,,,,,,,,,,,0.16,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1998,17,4,,12,69,,,,,,,,,,,0.16,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1989,26.7,13.3,,,68.1,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1992,22.6,12.3,,,61.3,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1993,17,10,,12,60,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,1999,15,4,,11,64,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2000,17,3,,12,58,17,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2001,18,3,,13,57,17,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2002,14,3,,11,55,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2004,16,,,11,62,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2005,16,,,10,62,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2006,13,,,10,65,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2007,13,,,9,60.6,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2008,13,,,8,52,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2009,11,,,8,67,,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2010,11.9,,,8.1,66.1,15.1,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2011,12.5,,,8.8,66.1,16.6,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2012,11.9,,,8.3,66.6,16,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2013,11.5,,,7.9,67.5,14.8,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2014,9.8,,,7.1,64,12.3,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2015,11,,,8,70,14,,,,,,,,,,,,,,,,
Brione-sopra-Minusio,TI,Vorstädtisch,Hintergrund,2003,,4,,,67,,,,,,,,,,,,,,,,,
Camignolo,TI,Ländlich,Verkehr,2004,56,,,114,33,27,,,,,,,4.6,,,,100951,,,21,,
Camignolo,TI,Ländlich,Verkehr,2005,57,,,106,37,32,,,,,,,7,,,,,,,22,,
Camignolo,TI,Ländlich,Verkehr,2006,53,,,99,38,30,,,,,,,5,,,,103518,,,20,,
Camignolo,TI,Ländlich,Verkehr,2007,60,,,100,39.6,28,,,,,,,4.3,,,,75787,,,17,,
Camignolo,TI,Ländlich,Verkehr,2008,55,,,91,,23,,,,,,,3.9,,,,118728,,,,,
Camignolo,TI,Ländlich,Verkehr,2009,58,,,85,,,,,,,,,3,,,,84153,,,,,
Camignolo,TI,Ländlich,Verkehr,2010,57.4,,,79.3,,22.1,,,,,,,,,,,,,19.4,,,
Camignolo,TI,Ländlich,Verkehr,2011,62.7,,,87,,26.9,,,,,,,,,,,,,,,,
Camignolo,TI,Ländlich,Verkehr,2012,58.9,,,78.5,,23.6,,,,,,,,,,,,,,,,
Camignolo,TI,Ländlich,Verkehr,2013,56.4,,,73.3,,21.3,,,,,,,,,,,,,,,,
Camignolo,TI,Ländlich,Verkehr,2014,54.4,,,70.1,,16.2,,,,,,,,,,,,,,,,
Camignolo,TI,Ländlich,Verkehr,2015,58,,,74,,20,,,,,,,,,,,,,,,,
Camignolo,TI,Ländlich,Verkehr,2003,,,,,37,,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,1990,67.7,39,,,32.2,,,,,,,,,,,1.75,,,,,,
Chiasso,TI,Städtisch,Verkehr,1991,64.7,36.9,,,37.4,,,,,,,,,,,1.26,,,,,,
Chiasso,TI,Städtisch,Verkehr,1992,68.8,25.7,,,33.4,,,,,,,,,,,1.84,,,,,,
Chiasso,TI,Städtisch,Verkehr,1993,58,20,54,88,32,,,,,,,,,,,1.64,,,,,,
Chiasso,TI,Städtisch,Verkehr,1994,52,16,44,82,42,,,,,,,,,,,1.39,,,,,,
Chiasso,TI,Städtisch,Verkehr,1995,48,15,39,80,41,,,,,,,,,,,1.21,,,,,,
Chiasso,TI,Städtisch,Verkehr,1996,46,14,36,62,35,,,,,,,,,,,1.05,,,,,,
Chiasso,TI,Städtisch,Verkehr,2001,42,7,,59,35,28,,,,,,,,,,1.32,,,,,,
Chiasso,TI,Städtisch,Verkehr,2002,43,6,,59,36,39,,,,,,,,,,0.82,,,,,,
Chiasso,TI,Städtisch,Verkehr,1988,62.6,40,,,,,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,1989,84.2,44.1,,,,,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,1997,46,11,,61,38,37,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,1998,49,12,,59,38,38,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,1999,47,8,,60,35,35,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2000,52,7,,59,31,33,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2003,44,5,,51,60,48,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2004,49,5,,58,42,47,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2005,53,,,55,43,46,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2006,47,,,57,45,46,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2007,45,,,54,41.5,40,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2008,42,,,48,37.5,35,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2009,40,,,46,51,34,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2010,40.7,,,44,41.7,31.8,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2011,44,,,50.6,42.8,37.7,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2012,42.9,,,46.5,42.7,34.6,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2013,40.5,,,44.7,41.5,30,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2014,35.9,,,38.6,39.2,25.4,,,,,,,,,,,,,,,,
Chiasso,TI,Städtisch,Verkehr,2015,38,,,43,47,32,,,,,,,,,,,,,,,,
Comano,TI,Vorstädtisch,Verkehr,2012,23.2,,,17.2,62.1,23.6,,,,,,,1.4,,,,,,,,,
Comano,TI,Vorstädtisch,Verkehr,2009,24,,,19,61.3,22.2,,,,,,,,,,,,,,,,
Comano,TI,Vorstädtisch,Verkehr,2010,24,,,18.3,62,22.3,,,,,,,,,,,,,,,,
Comano,TI,Vorstädtisch,Verkehr,2011,24.2,,,18.7,61.1,25.9,,,,,,,,,,,,,,,,
Comano,TI,Vorstädtisch,Verkehr,2013,22.5,,,16.7,61.8,20.7,,,,,,,,,,,,,,,,
Comano,TI,Vorstädtisch,Verkehr,2014,20.1,,,15.5,57,16.9,,,,,,,,,,,,,,,,
Comano,TI,Vorstädtisch,Verkehr,2015,23,,,17,63,20,,,,,,,,,,,,,,,,
Giubiasco,TI,Vorstädtisch,Industrie,2009,27.9,,,29.8,50.3,,,,,,,,,,,,,,,,,
Giubiasco,TI,Vorstädtisch,Industrie,2010,28.9,,,29.2,50.6,28.4,,,,,,,,,,,,,,,,
